date,captured_at,query,sort,source_page,search_position,bestseller_rank,category_rank,rank_delta,trend_score,niche_score,product_id,merchant_id,title,brand,category,url,seller_name,seller_score,price,original_price,discount_percent,price_delta_percent,currency,campaigns,stock_status,stock_signal,sales_signal,sales_signal_min,rating,rating_count,review_count,review_delta,question_count,basket_signal,favorite_signal,view_signal,shipping_cost,shipping_currency,handling_days_min,handling_days_max,transit_days_min,transit_days_max,delivery_summary,badge,image_url,properties,sample_review_count,sample_review_avg,data_sources,field_availability,detail_ok,detail_error
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,2,48,48,1,,10.6,20.4,858277375,982060,H&M Tüylü Ceket,H&M,,https://www.trendyol.com/h-m/tuylu-ceket-p-858277375?boutiqueId=61&merchantId=982060,H&M,,699.99,,,,TRY,"[""Kargo Bedava""]",InStock,Son 3 Ürün,,,4.9,20,,,3,330 kişinin sepetinde,"14,3B kişi favoriledi",Son 24 saatte 4B kişi görüntüledi,,,0,,,,Tahmini Teslim:,En Çok Satan 1. Ürün,,{},0,,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""unavailable"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""unavailable"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""unavailable"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,49,49,2,,22.6,7.9,37828416,207099,Bitex Set Şampuan 200Ml + Sprey 100Ml,Bitex,Şampuan,https://www.trendyol.com/bitex/set-sampuan-200ml-sprey-100ml-p-37828416?boutiqueId=61&merchantId=207099,PİGMENT KOZMETİK LTD. ŞTİ.,93,160.5,,,,TRY,"[""Sepette %25 İndirim"",""Kargo Bedava"",""Son 10 Günün En Düşük Fiyatı""]",InStock,100 adetten fazla stok sunulmuştur,,,4.4,1365,658,,375,330 kişinin sepetinde,"4,5B kişi favoriledi",,4999,TRY,0,1,1,4,13 dakika 46 saniye içinde sipariş verirsen en geç bugün kargoda!,En Çok Satan 2. Ürün,https://cdn.dsmcdn.com/ty1805/prod/QC_ENRICHMENT/20251225/15/d486e29e-3817-3dda-a43a-53b55de2ba97/1_org_zoom.jpg,"{""Etki"":""Nemlendirici"",""Hacim"":""10 ml"",""Saç Tipi"":""Tüm Saç Tipleri"",""Menşei"":""TR"",""Refill"":""Evet""}",20,5,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""observed"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""observed"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,50,50,3,,21.3,8.7,736098188,327579,Pijamayo Kısa Kollu Erkek Bebek Çocuk Aslan Baskılı Bone Ve Mayo Takımı,Pijamayo,Mayo,https://www.trendyol.com/pijamayo/kisa-kollu-erkek-bebek-cocuk-aslan-baskili-bone-ve-mayo-takimi-p-736098188?boutiqueId=61&merchantId=327579,PijaMayo,95,315.13,,,,TRY,"[""20 TL Kupon"",""Kargo Bedava"",""Trendyol Plus'a Özel""]",InStock,100 adetten fazla stok sunulmuştur,,,4.6,834,454,,123,964 kişinin sepetinde,25B kişi favoriledi,Son 24 saatte 585 kişi görüntüledi,4999,TRY,0,1,1,4,11 saat 13 dakika içinde sipariş verirsen en geç yarın kargoda!,En Çok Satan 3. Ürün,https://cdn.dsmcdn.com/ty1519/product/media/images/prod/QC/20240902/00/eed9a028-05e1-3cf9-84a4-1454184fd0ec/1_org_zoom.jpg,"{""Kutu Durumu"":""Kutu yok"",""Materyal"":""Likra"",""Sürdürülebilirlik Detayı"":""Hayır"",""Kalıp"":""Regular"",""Desen"":""Baskılı"",""Renk"":""Turuncu"",""Ürün Detayı"":""Fermuar"",""Ürün Tipi"":""Baskılı"",""Koleksiyon"":""Plaj Tekstil"",""Kap"":""Kapsız"",""Kumaş Tipi"":""Dokuma"",""Ek Özellik"":""Ek Özellik Mevcut Değil"",""Kol Boyu"":""Kısa"",""Siluet"":""Halter"",""Persona"":""Young"",""Dokuma Tipi"":""Dalgıç/Scuba"",""Alt Siluet"":""Boxer"",""Ortam"":""Beachwear"",""Yıkama Talimatı"":""Type 3"",""Üst Siluet"":""Halter"",""Arka Açıklık"":""Kapalı"",""Menşei"":""TR"",""Sezon"":""Yaz"",""Kapama Şekli"":""Yarım Pat Fermuar""}",20,5,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""observed"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""observed"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,51,51,,,29.1,0.9,212062053,159186,Seher Erkek Çocuk Beyaz Penye Atlet 6 Adet 0036,Seher,Atlet,https://www.trendyol.com/seher/erkek-cocuk-beyaz-penye-atlet-6-adet-0036-p-212062053?boutiqueId=61&merchantId=159186,,,278,,,,TRY,"[""Kargo Bedava"",""Trendyol Plus'a Özel""]",InStock,,,,4.4,8756,4381,,,,,,4999,TRY,0,,1,4,,,https://cdn.dsmcdn.com/ty997/product/media/images/prod/SPM/PIM/20230908/12/79fac42a-b8fd-329e-9963-4daf321a3cc3/1_org_zoom.jpg,"{""Sezon"":""Tüm Sezonlar"",""Kol Tipi"":""Kolsuz"",""Yaka Tipi"":""Bisiklet Yaka"",""Materyal"":""Penye"",""Renk"":""Beyaz"",""Paket İçeriği"":""6'lı"",""Desen"":""Düz"",""Ürün Detayı"":""Biyeli"",""Ürün Tipi"":""Düz"",""Kalıp"":""Regular"",""Kol Boyu"":""Kolsuz"",""Koleksiyon"":""İç Giyim"",""Kumaş Tipi"":""Dokuma"",""Ek Özellik"":""Ek Özellik Mevcut Değil"",""Dokuma Tipi"":""2 İplik"",""Siluet"":""Regular"",""Baskı/Nakış Tekniği"":""Baskısız"",""Ortam"":""Casual/Günlük"",""Sürdürülebilirlik Detayı"":""Hayır"",""Boy"":""Regular"",""Materyal Bileşeni"":""100% Pamuk"",""Yıkama Talimatı"":""Type 1"",""Menşei"":""TR""}",20,5,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""unavailable"",""seller_score"":""unavailable"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""unavailable"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""observed"",""question_count"":""unavailable"",""delivery_summary"":""unavailable"",""shipping_cost"":""observed"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,52,52,2,,10.7,19.3,1164437029,290479,Mai Perla Yenidoğan Organik Pamuk Gökkuşağı Desenli Patikli 4 Parça Bebek Hastane Çıkışı Seti,Mai Perla,,https://www.trendyol.com/mai-perla/yenidogan-organik-pamuk-gokkusagi-desenli-patikli-4-parca-bebek-hastane-cikisi-seti-p-1164437029?boutiqueId=61&merchantId=290479,Mai Perla,,199.9,,,,TRY,"[""20 TL Kupon"",""Kargo Bedava"",""Trendyol Plus'a Özel""]",InStock,100 adetten fazla stok sunulmuştur,,,4.6,21,,,3,,,,,,0,,,,11 saat 13 dakika içinde sipariş verirsen en geç yarın kargoda!,En Çok Satan 2. Ürün,,{},0,,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""unavailable"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""unavailable"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""unavailable"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,53,53,1,,25.5,4.5,87502008,1293264,Genel Markalar Bit Spreyi Ve Şampuan Tarak Set,Genel Markalar,Şampuan,https://www.trendyol.com/genel-markalar/bit-spreyi-ve-sampuan-tarak-set-p-87502008?boutiqueId=61&merchantId=1293264,Çiçek Life,92,170,,,,TRY,"[""Kargo Bedava""]",InStock,5 adetten fazla stok sunulmuştur,,,4.4,3379,1546,,902,400 kişinin sepetinde,"14,7B kişi favoriledi",,4999,TRY,0,,1,4,11 saat 13 dakika içinde sipariş verirsen en geç yarın kargoda!,En Çok Satan 1. Ürün,https://cdn.dsmcdn.com/ty1552/product/media/images/ty1553/prod/QC/20240917/15/9b5a1302-bd50-30a0-a2ac-0a8c9aeebcc6/1_org_zoom.jpg,"{""Etki"":""Onarıcı"",""Hacim"":""1000 ml ve üzeri"",""Saç Tipi"":""Tüm Saç Tipleri"",""Menşei"":""TR"",""Ürün Güvenliği Bilgisi"":""Tehlikeli Değil"",""Refill"":""Hayır""}",20,5,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""observed"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""observed"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,54,54,,,10,20,1157437173,109643,"Rüya Gezegeni 1 Adet Mini Taş - Kağıt - Makas Oyunu Anahtarlık , Parmak Oyuncağı , Parti Hediye , Stres Giderici Hediye",Rüya Gezegeni,Eğitici Oyuncak,https://www.trendyol.com/ruya-gezegeni/1-adet-mini-tas-kagit-makas-oyunu-anahtarlik-parmak-oyuncagi-parti-hediye-stres-giderici-hediye-p-1157437173?boutiqueId=61&merchantId=109643,Rüya Gezegeni,89,23.79,,,,TRY,"[""Kargo Bedava""]",InStock,100 adetten fazla stok sunulmuştur,,,4.1,36,17,,20,840 kişinin sepetinde,4B kişi favoriledi,Son 24 saatte 814 kişi görüntüledi,4999,TRY,0,1,1,4,Tahmini Teslim:,,https://cdn.dsmcdn.com/ty1896/prod/QC_PREP/20260617/14/347a899a-5305-3228-8903-50cbe492cc33/1_org_zoom.jpg,"{""Paket İçeriği"":""1+"",""Yaş"":""5+ Yaş"",""Piller Kutuya Dahil Mi?"":""Hayır"",""Dil"":""Türkçe"",""Pil ile mi çalışır?"":""Hayır"",""Menşei"":""TR""}",17,4,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""observed"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""observed"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,55,55,,,18.5,11.5,1076057609,655506,Lui Baby 6'lı Paket Yenidoğan Bebek Pamuk Çorap 0/6 Ay,Lui Baby,,https://www.trendyol.com/lui-baby/6-li-paket-yenidogan-bebek-pamuk-corap-0-6-ay-p-1076057609?boutiqueId=61&merchantId=655506,Lui Baby,6,199.99,,,,TRY,"[""Sepette %1 İndirim"",""20 TL Kupon"",""Kargo Bedava"",""Trendyol Plus'a Özel""]",InStock,100 adetten fazla stok sunulmuştur,,,4.8,202,,,9,"1,1B kişinin sepetinde","15,3B kişi favoriledi",Son 24 saatte 977 kişi görüntüledi,,,0,,,,13 dakika 29 saniye içinde sipariş verirsen en geç bugün kargoda!,En Çok Ziyaret Edilen 2. Ürün,,{},0,,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""unavailable"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""unavailable"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,56,56,2,,45.3,18.3,949434512,982060,H&M Spor Ayakkabı,H&M,,https://www.trendyol.com/h-m/spor-ayakkabi-p-949434512?boutiqueId=61&merchantId=982060,H&M,,729.99,1099,33.6,,TRY,"[""Son 10 Günün En Düşük Fiyatı"",""Kargo Bedava"",""Son 10 günün en düşük fiyatı""]",InStock,,,,4.8,28,,,10,502 kişinin sepetinde,"2,9B kişi favoriledi","Son 24 saatte 2,8B kişi görüntüledi",,,0,,,,Tahmini Teslim:,En Çok Satan 2. Ürün,,{},0,,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""unavailable"",""price"":""observed"",""original_price"":""observed"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""unavailable"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""unavailable"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""unavailable"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,57,57,,,65.6,24.4,1137564581,1188,Defacto %100 Pamuk Oversıze Kısa Kollu Polo Tişört Erkek Bebek G7483A526SM,Defacto,,https://www.trendyol.com/defacto/100-pamuk-oversize-kisa-kollu-polo-tisort-erkek-bebek-g7483a526sm-p-1137564581?boutiqueId=61&merchantId=1188,DeFacto,86,200,499.99,60,,TRY,"[""Sepette %60 İndirim"",""20 TL Kupon"",""Süper Fırsat Ürünü""]",InStock,50 adetten fazla stok sunulmuştur,,,5,4,,,2,,,,,,0,,,,Tahmini Teslim:,,,{},0,,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""observed"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""unavailable"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""unavailable"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,58,58,1,,23.4,6.6,137975483,104968,Dolu Su Ve Kum Aktivite Masası Kırmızı 3070,Dolu,Plaj Oyuncakları,https://www.trendyol.com/dolu/su-ve-kum-aktivite-masasi-kirmizi-3070-p-137975483?boutiqueId=61&merchantId=104968,Happy Center,92,1676.99,,,,TRY,"[""50 TL Kupon"",""Kargo Bedava"",""Peşin Fiyatına 3 Taksit""]",InStock,100 adetten fazla stok sunulmuştur,,,4.7,1601,837,,416,,,,4999,TRY,0,,1,4,2 saat 13 dakika içinde sipariş verirsen en geç bugün kargoda!,En Çok Satan 1. Ürün,https://cdn.dsmcdn.com/ty170/product/media/images/20210901/18/124687722/235702026/1/1_org_zoom.jpg,"{""Renk"":""Mavi"",""Paket İçeriği"":""1'li"",""Yaş"":""3 - 4 Yaş"",""Menşei"":""TR"",""Özellik"":""Suya Dayanıklı""}",20,5,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""observed"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""observed"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,59,59,,,19.6,10.4,973845507,744768,Nandy Home Tavşan Model Karakter Figürü 3D Yapı Oyuncakları,Nandy Home,Yapı Oyuncakları,https://www.trendyol.com/nandy-home/tavsan-model-karakter-figuru-3d-yapi-oyuncaklari-p-973845507?boutiqueId=61&merchantId=744768,Nandy Kids,96,141.08,,,,TRY,"[""Kargo Bedava"",""Trendyol Plus'a Özel""]",InStock,100 adetten fazla stok sunulmuştur,,,4.6,610,279,,52,"1,7B kişinin sepetinde","64,5B kişi favoriledi",Son 24 saatte 749 kişi görüntüledi,4999,TRY,0,,1,4,2 saat 13 dakika içinde sipariş verirsen en geç bugün kargoda!,,https://cdn.dsmcdn.com/ty1918/prod/QC_ENRICHMENT/20260522/10/2cd95bf3-6f2c-3e98-8d6b-35852492ba0e/1_org_zoom.jpg,"{""Seri"":""Mini Figürler"",""Parça Sayısı"":""51-100"",""Yaş"":""6+ Yaş"",""Diğer Özellikler"":""."",""Menşei"":""CN"",""Ürün Uyarıları (Oyuncak)"":""Küçük parçalar içerir. 3 yaş altı çocuklar için uygun değildir."",""Batarya Türü"":""Diğer"",""Özellik"":""Standart""}",20,5,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""observed"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""observed"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,60,60,,,19.8,20.2,950536080,1188,Defacto 2'li Takım Baskılı Kısa Kollu Fitilli Kaşkorse Tişört Beli Lastikli Şort Kız Bebek E8245A525SM,Defacto,,https://www.trendyol.com/defacto/2-li-takim-baskili-kisa-kollu-fitilli-kaskorse-tisort-beli-lastikli-sort-kiz-bebek-e8245a525sm-p-950536080?boutiqueId=61&merchantId=1188,DeFacto,86,449.99,499.99,10,,TRY,"[""Sepette %10 İndirim"",""20 TL Kupon"",""Kargo Bedava""]",InStock,100 adetten fazla stok sunulmuştur,,,4.6,16,,,2,804 kişinin sepetinde,"2,5B kişi favoriledi","Son 24 saatte 3,1B kişi görüntüledi",,,0,,,,Tahmini Teslim:,En Çok Ziyaret Edilen 3. Ürün,,{},0,,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""observed"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""unavailable"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""unavailable"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,61,61,,,19.9,10.1,943669033,719604,Kiko Kids Unibella Unicorn Kız Çocuk Topuklu Simli Abiye Terlik,Kiko Kids,,https://www.trendyol.com/kiko-kids/unibella-unicorn-kiz-cocuk-topuklu-simli-abiye-terlik-p-943669033?boutiqueId=61&merchantId=719604,Kiko Kids,,834.22,,,,TRY,"[""Sepette %2 İndirim"",""50 TL Kupon"",""Kargo Bedava"",""Sepette %5 İndirim"",""Trendyol Plus'a Özel""]",InStock,10 adetten fazla stok sunulmuştur,,,4.5,307,,,21,533 kişinin sepetinde,"36,6B kişi favoriledi","Son 24 saatte 1,3B kişi görüntüledi",,,0,,,,2 saat 13 dakika içinde sipariş verirsen en geç bugün kargoda!,,,{},0,,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""unavailable"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""unavailable"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""unavailable"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,62,62,1,,17.3,12.7,1078189326,681714,ECRİN ÇANTA Anaokulu okul öncesi Süper kahramanlı çocuk sırt çantası,ECRİN ÇANTA,,https://www.trendyol.com/ecrin-canta/anaokulu-okul-oncesi-super-kahramanli-cocuk-sirt-cantasi-p-1078189326?boutiqueId=61&merchantId=681714,Ecrin çanta,94,599,,,,TRY,"[""Kargo Bedava""]",InStock,100 adetten fazla stok sunulmuştur,,,4.8,143,,,23,"1,1B kişinin sepetinde",11B kişi favoriledi,"Son 24 saatte 1,5B kişi görüntüledi",,,0,,,,11 saat 13 dakika içinde sipariş verirsen en geç yarın kargoda!,En Çok Satan 1. Ürün,,{},0,,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""unavailable"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""unavailable"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,63,63,1,,17.7,15.2,995493857,1166167,Store Spider Erkek Çocuk Anaokulu Çantası | Hafif Su Geçirmez Mini Okul Çantası,Store,Okul Çantası,https://www.trendyol.com/store/spider-erkek-cocuk-anaokulu-cantasi-hafif-su-gecirmez-mini-okul-cantasi-p-995493857?boutiqueId=61&merchantId=1166167,MEB COLLECTİON,98,595.78,613.8,2.9,,TRY,"[""Kargo Bedava"",""Son 10 Günün En Düşük Fiyatı"",""Son 10 günün en düşük fiyatı""]",InStock,100 adetten fazla stok sunulmuştur,,,4.8,162,70,,25,"1,1B kişinin sepetinde","13,9B kişi favoriledi",Son 24 saatte 2B kişi görüntüledi,4999,TRY,0,1,1,4,11 saat 13 dakika içinde sipariş verirsen en geç yarın kargoda!,En Çok Satan 1. Ürün,https://cdn.dsmcdn.com/ty1787/prod/QC_ENRICHMENT/20251105/19/b818b35b-0980-3e35-b680-cb201e986361/1_org_zoom.jpg,"{""Materyal"":""Polyester"",""Tip"":""Sırt Çantası"",""Renk"":""Çok Renkli"",""Yıkama Talimatı"":""Type 4"",""Desen"":""Düz"",""Deri Kalitesi"":""Parça Mevcut Değil"",""Kumaş Tipi"":""Dokuma"",""Koleksiyon"":""Basic"",""Sürdürülebilirlik Detayı"":""Organik"",""Kapasite"":""5+ L"",""Ortam"":""Back to School"",""Menşei"":""TR""}",20,5,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""observed"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""observed"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""observed"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,64,64,1,,29.8,0.2,744257435,512325,Canestar Sevgiliye Özel Hediye Çilek Tavşan Özel Tasarım- Fermuarlı Yapısıyla Hem Çilek Hem de Tavşan,Canestar,,https://www.trendyol.com/canestar/sevgiliye-ozel-hediye-cilek-tavsan-ozel-tasarim-fermuarli-yapisiyla-hem-cilek-hem-de-tavsan-p-744257435?boutiqueId=61&merchantId=512325,Canestar,91,399,,,,TRY,"[""Kargo Bedava""]",InStock,100 adetten fazla stok sunulmuştur,,,4.3,5236,,,392,2B kişinin sepetinde,"159,6B kişi favoriledi",Son 24 saatte 983 kişi görüntüledi,,,0,,,,Tahmini Teslim:,En Çok Satan 1. Ürün,,{},0,,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""unavailable"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""unavailable"",""properties"":""observed""}",true,
2026-08-14,2026-08-14T12:42:33+03:00,çocuk,BEST_SELLER,4,65,65,3,,21.5,8.5,410708251,1188755,ENCİVA Isimli Bebek Anne Anı Küpleri Dekor Türkçe 5’li Set Isimli Ahşap Anı Küpü,ENCİVA,Bebek Hediyelik,https://www.trendyol.com/enciva/isimli-bebek-anne-ani-kupleri-dekor-turkce-5-li-set-isimli-ahsap-ani-kupu-p-410708251?boutiqueId=61&merchantId=1188755,ENCİVAN,82,199.95,,,,TRY,"[""Kargo Bedava""]",InStock,100 adetten fazla stok sunulmuştur,,,3.9,687,485,,1827,722 kişinin sepetinde,"9,5B kişi favoriledi",Son 24 saatte 629 kişi görüntüledi,4999,TRY,0,3,1,6,Tahmini Teslim:,En Çok Satan 3. Ürün,https://cdn.dsmcdn.com/ty1940/prod/QC_ENRICHMENT/20260721/23/5c462766-347c-380c-8630-79304131d3ea/1_org_zoom.jpg,"{""Renk"":""Bej"",""Menşei"":""TR""}",20,5,"[""search_result_dom"",""product_detail_jsonld"",""product_detail_dom""]","{""title"":""observed"",""brand"":""observed"",""seller_name"":""observed"",""seller_score"":""observed"",""price"":""observed"",""original_price"":""unavailable"",""campaigns"":""observed"",""stock_status"":""observed"",""stock_signal"":""observed"",""rating"":""observed"",""rating_count"":""observed"",""review_count"":""observed"",""question_count"":""observed"",""delivery_summary"":""observed"",""shipping_cost"":""observed"",""properties"":""observed""}",true,
